BusinessEntityID,PersonType,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion
7131,IN,,Adrienne,,Serrano,,0
7132,IN,,Adrienne,L,Ramos,,0
7133,IN,,Angelica,,Barnes,,0
7134,IN,,Angelica,A,Ross,,2
7135,IN,,Angelica,M,Henderson,,0
7136,IN,,Adrienne,,Suarez,,0
7137,IN,,Adrienne,,Sanz,,1
7138,IN,,Angelica,,Coleman,,2
7139,IN,,Angelica,J,Jenkins,,0
7140,IN,,Adrienne,Y,Ortega,,0
7141,IN,,Mallory,J,Martin,,0
7142,IN,,Angelica,,Perry,,0
7143,IN,,Clarence,D,Yuan,,1
7144,IN,,Mallory,R,Gomez,,2
7145,IN,,Mallory,V,Diaz,,0
7146,IN,,Mallory,,Hernandez,,0
7147,IN,,Angelica,E,Powell,,2
7148,IN,,Angelica,C,Long,,2
7149,IN,,Mallory,L,Alvarez,,0
7150,IN,,Angelica,,Patterson,,1
7151,IN,,Angelica,G,Hughes,,2
7152,IN,,Mallory,S,Jimenez,,1
7153,IN,,Angelica,M,Flores,,0
7154,IN,,Mallory,P,Moreno,,0
7155,IN,,Angelica,,Washington,,0
7156,IN,,Angelica,,Butler,,1
7157,IN,,Mallory,,Munoz,,1
7158,IN,,Angelica,,Foster,,0
7159,IN,,Angelica,K,Gonzales,,0
7160,IN,,Angelica,,Bryant,,1
7161,IN,,Angelica,,Alexander,,0
7162,IN,,Mallory,,Romero,,2
7163,IN,,Clarence,,Kumar,,0
7164,IN,,Mallory,,Navarro,,0
7165,IN,,Angelica,,Russell,,0
7166,IN,,Angelica,,Griffin,,2
7167,IN,,Mallory,,Gutierrez,,0
7168,IN,,Angelica,,Diaz,,0
7169,IN,,Angelica,,Hayes,,2
7170,IN,,Brittany,,Price,,0
7171,IN,,Mallory,,Dominguez,,2
7172,IN,,Brittany,J,Bennett,,1
7173,IN,,Carmen,J,Garcia,,0
7174,IN,,Brittany,,Wood,,0
7175,IN,,Brittany,R,Barnes,,0
7176,IN,,Carmen,S,Lopez,,0
7177,IN,,Joan,A,Ross,,0
7178,IN,,Carmen,E,Martinez,,1
7179,IN,,Brittany,W,Henderson,,0
7180,IN,,Brittany,,Coleman,,0
7181,IN,,Joan,,Jenkins,,2
7182,IN,,Brittany,,Perry,,0
7183,IN,,Brittany,C,Powell,,0
7184,IN,,Clarence,L,Lal,,2
7185,IN,,Carmen,C,Perez,,0
7186,IN,,Brittany,G,Long,,0
7187,IN,,Meagan,D,Suri,,0
7188,IN,,Meagan,,Kim,,1
7189,IN,,Meagan,J,Chandra,,0
7190,IN,,Meagan,,Patel,,0
7191,IN,,Brittany,M,Patterson,,2
7192,IN,,Meagan,F,Vance,,2
7193,IN,,Meagan,L,Malhotra,,0
7194,IN,,Meagan,,Sai,,0
7195,IN,,Brittany,,Hughes,,0
7196,IN,,Clarence,A,Sharma,,0
7197,IN,,Meagan,W,Arun,,0
7198,IN,,Brittany,,Flores,,0
7199,IN,,Meagan,,Madan,,2
7200,IN,,Joan,,Washington,,0
7201,IN,,Brittany,,Butler,,0
7202,IN,,Meagan,,Prasad,,0
7203,IN,,Brittany,,Simmons,,2
7204,IN,,Meagan,,Schmidt,,1
7205,IN,,Meagan,M,Rana,,0
7206,IN,,Brittany,R,Foster,,0
7207,IN,,Meagan,J,Raman,,0
7208,IN,,Brittany,,Gonzales,,0
7209,IN,,Brittany,,Bryant,,2
7210,IN,,Brittany,,Alexander,,0
7211,IN,,Meagan,W,Subram,,1
7212,IN,,Brittany,,Russell,,0
7213,IN,,Brittany,W,Griffin,,0
7214,IN,,Brittany,,Diaz,,0
7215,IN,,Brittany,,Hayes,,0
7216,IN,,Jocelyn,D,Price,,0
7217,IN,,Jocelyn,,Bradley,,0
7218,IN,,Meagan,J,Mehta,,0
7219,IN,,Jocelyn,E,Wood,,0
7220,IN,,Clarence,,Shan,,0
7221,IN,,Meagan,C,Fernandez,,0
7222,IN,,Meagan,,Lopez,,2
7223,IN,,Meagan,J,Martinez,,1
7224,IN,,Jocelyn,,Barnes,,0
7225,IN,,Jocelyn,,Ross,,0
7226,IN,,Jocelyn,,Henderson,,1
7227,IN,,Jocelyn,,Coleman,,2
7228,IN,,Meagan,I,Sanchez,,0
7229,IN,,Meagan,R,Perez,,0
7230,IN,,Ann,,Suri,,1
7231,IN,,Ann,,Kapoor,,0
7232,IN,,Ann,,Chandra,,1
7233,IN,,Jocelyn,R,Jenkins,,0
7234,IN,,Jocelyn,O,Perry,,0
7235,IN,,Jocelyn,A,Powell,,1
7236,IN,,Clarence,S,Jai,,0
7237,IN,,Ann,,Patel,,2
7238,IN,,Jocelyn,,Long,,1
7239,IN,,Jocelyn,D,Patterson,,0
7240,IN,,Ann,A,Van,,2
7241,IN,,Ann,B,Malhotra,,0
7242,IN,,Jocelyn,S,Hughes,,1
7243,IN,,Jocelyn,,Flores,,1
7244,IN,,Ann,,Sai,,0
7245,IN,,Jocelyn,,Washington,,2
7246,IN,,Jocelyn,,Foster,,0
7247,IN,,Ann,,Arun,,1
7248,IN,,Jocelyn,,Gonzales,,2
7249,IN,,Jocelyn,M,Bryant,,0
7250,IN,,Ann,,Madan,,0
7251,IN,,Jocelyn,,Alexander,,0
7252,IN,,Jocelyn,C,Russell,,1
7253,IN,,Ann,D,Prasad,,2
7254,IN,,Ann,A,Sara,,0
7255,IN,,Clarence,,Pal,,1
7256,IN,,Ann,C,Rana,,0
7257,IN,,Jocelyn,,Griffin,,1
7258,IN,,Jocelyn,D,Diaz,,0
7259,IN,,Ann,E,Raman,,0
7260,IN,,Ann,M,Subram,,2
7261,IN,,Jocelyn,G,Hayes,,0
7262,IN,,Miranda,,Price,,1
7263,IN,,Ann,M,Mehta,,0
7264,IN,,Ann,M,Fernandez,,0
7265,IN,,Miranda,,Bennett,,1
7266,IN,,Miranda,,Wood,,2
7267,IN,,Ann,T,Lopez,,0
7268,IN,,Miranda,,Barnes,,0
7269,IN,,Miranda,,Ross,,0
7270,IN,,Ann,,Martinez,,0
7271,IN,,Miranda,M,Henderson,,1
7272,IN,,Miranda,,Coleman,,2
7273,IN,,Ann,,Gonzalez,,0
7274,IN,,Miranda,L,Jenkins,,1
7275,IN,,Ann,S,Rodriguez,,1
7276,IN,,Clarence,,Andersen,,0
7277,IN,,Ann,D,Sanchez,,1
7278,IN,,Miranda,J,Powell,,1
7279,IN,,Miranda,,Long,,0
7280,IN,,Miranda,,Patterson,,1
7281,IN,,Cindy,,Suri,,1
7282,IN,,Miranda,,Hughes,,1
7283,IN,,Miranda,,Flores,,0
7284,IN,,Miranda,,Washington,,0
7285,IN,,Miranda,D,Butler,,1
7286,IN,,Miranda,L,Simmons,,0
7287,IN,,Cindy,,Jordan,,2
7288,IN,,Miranda,J,Foster,,0
7289,IN,,Cindy,A,Patel,,1
7290,IN,,Miranda,,Gonzales,,0
7291,IN,,Miranda,C,Bryant,,0
7292,IN,,Cindy,,Weber,,0
7293,IN,,Miranda,,Alexander,,2
7294,IN,,Cindy,T,Malhotra,,0
7295,IN,,Miranda,,Russell,,1
7296,IN,,Miranda,,Griffin,,0
7297,IN,,Miranda,E,Diaz,,2
7298,IN,,Cindy,E,Sai,,0
7299,IN,,Miranda,D,Hayes,,0
7300,IN,,Mya,L,Price,,1
7301,IN,,Mya,M,Bennett,,0
7302,IN,,Mya,L,Wood,,0
7303,IN,,Mya,L,Barnes,,0
7304,IN,,Mya,E,Ross,,1
7305,IN,,Mya,D,Henderson,,2
7306,IN,,Mya,,Coleman,,2
7307,IN,,Damien,,Zhou,,2
7308,IN,,Mya,,Jenkins,,1
7309,IN,,Cindy,R,Madan,,1
7310,IN,,Mya,,Perry,,0
7311,IN,,Mya,O,Long,,0
7312,IN,,Cindy,E,Srini,,0
7313,IN,,Mya,A,Patterson,,1
7314,IN,,Cindy,C,Prasad,,0
7315,IN,,Cindy,M,Sara,,0
7316,IN,,Mya,,Flores,,0
7317,IN,,Cindy,,Rana,,0
7318,IN,,Mya,,Butler,,2
7319,IN,,Mya,C,Simmons,,2
7320,IN,,Cindy,,Raman,,0
7321,IN,,Mya,M,Foster,,1
7322,IN,,Mya,,Gonzales,,1
7323,IN,,Cindy,L,Subram,,0
7324,IN,,Mya,P,Bryant,,2
7325,IN,,Mya,,Alexander,,1
7326,IN,,Mya,J,Russell,,1
7327,IN,,Cindy,A,Mehta,,2
7328,IN,,Cindy,A,Garcia,,2
7329,IN,,Clarence,A,Chande,,0
7330,IN,,Mya,L,Griffin,,0
7331,IN,,Melissa,R,Jenkins,,0
7332,IN,,Cindy,L,Lopez,,0
7333,IN,,Melissa,,Perry,,2
7334,IN,,Melissa,,Powell,,1
7335,IN,,Melissa,,Long,,0
7336,IN,,Cindy,,Gonzalez,,0
7337,IN,,Melissa,E,Patterson,,0
7338,IN,,Melissa,,Hughes,,0
7339,IN,,Cindy,,Rodriguez,,0
7340,IN,,Cindy,K,Sanchez,,1
7341,IN,,Melissa,,Flores,,1
7342,IN,,Melissa,,Washington,,0
7343,IN,,Stefanie,R,Suri,,1
7344,IN,,Melissa,,Butler,,1
7345,IN,,Melissa,L,Simmons,,1
7346,IN,,Melissa,,Foster,,1
7347,IN,,Stefanie,,Jordan,,0
7348,IN,,Melissa,W,Gonzales,,0
7349,IN,,Melissa,,Bryant,,0
7350,IN,,Melissa,,Alexander,,0
7351,IN,,Melissa,R,Russell,,0
7352,IN,,Clarence,E,Chander,,0
7353,IN,,Stefanie,,Patel,,1
7354,IN,,Melissa,L,Griffin,,0
7355,IN,,Stefanie,,Weber,,0
7356,IN,,Melissa,,Diaz,,0
7357,IN,,Melissa,,Hayes,,2
7358,IN,,Stefanie,,Malhotra,,0
7359,IN,,Riley,R,Price,,2
7360,IN,,Riley,,Bradley,,0
7361,IN,,Riley,,Wood,,0
7362,IN,,Riley,M,Blue,,1
7363,IN,,Stefanie,,Smith,,1
7364,IN,,Stefanie,J,Prasad,,2
7365,IN,,Riley,L,Coleman,,0
7366,IN,,Stefanie,R,Schmidt,,2
7367,IN,,Riley,,Perry,,1
7368,IN,,Clarence,G,Nara,,2
7369,IN,,Stefanie,K,Rana,,2
7370,IN,,Riley,M,Powell,,2
7371,IN,,Riley,M,Long,,0
7372,IN,,Stefanie,,Raman,,0
7373,IN,,Riley,S,Patterson,,0
7374,IN,,Stefanie,,Subram,,0
7375,IN,,Riley,,Hughes,,0
7376,IN,,Riley,,Flores,,0
7377,IN,,Stefanie,T,Mehta,,2
7378,IN,,Riley,L,Washington,,0
7379,IN,,Stefanie,E,Garcia,,0
7380,IN,,Riley,M,Butler,,1
7381,IN,,Riley,R,Simmons,,0
7382,IN,,Riley,B,Gonzales,,1
7383,IN,,Riley,,Bryant,,1
7384,IN,,Stefanie,,Fernandez,,0
7385,IN,,Riley,,Alexander,,0
7386,IN,,Riley,M,Russell,,2
7387,IN,,Stefanie,J,Lopez,,0
7388,IN,,Stefanie,,Martinez,,1
7389,IN,,Riley,P,Diaz,,1
7390,IN,,Stefanie,J,Gonzalez,,2
7391,IN,,Riley,,Hayes,,0
7392,IN,,Vanessa,A,Price,,0
7393,IN,,Stefanie,L,Rodriguez,,0
7394,IN,,Clarence,D,Rai,,0
7395,IN,,Vanessa,V,Wood,,0
7396,IN,,Vanessa,,Barnes,,0
7397,IN,,Vanessa,,Ross,,1
7398,IN,,Stefanie,,Perez,,2
7399,IN,,Vanessa,,Henderson,,0
7400,IN,,Vanessa,,Coleman,,2
7401,IN,,Vanessa,,Jenkins,,0
7402,IN,,Tammy,,Suri,,0
7403,IN,,Vanessa,,Perry,,1
7404,IN,,Vanessa,,Powell,,2
7405,IN,,Vanessa,R,Long,,0
7406,IN,,Vanessa,B,Patterson,,0
7407,IN,,Tammy,,Chandra,,0
7408,IN,,Vanessa,S,Hughes,,2
7409,IN,,Vanessa,,Flores,,0
7410,IN,,Vanessa,,Washington,,0
7411,IN,,Tammy,L,Patel,,2
7412,IN,,Tammy,A,Weber,,0
7413,IN,,Vanessa,,Butler,,0
7414,IN,,Vanessa,J,Simmons,,0
7415,IN,,Tammy,C,Malhotra,,2
7416,IN,,Tammy,,Sai,,2
7417,IN,,Vanessa,,Foster,,0
7418,IN,,Vanessa,,Gonzales,,2
7419,IN,,Clarence,,Nath,,2
7420,IN,,Tammy,L,Arthur,,0
7421,IN,,Vanessa,,Bryant,,0
7422,IN,,Vanessa,M,Russell,,0
7423,IN,,Tammy,K,Madan,,1
7424,IN,,Tammy,L,Smith,,1
7425,IN,,Tammy,,Prasad,,0
7426,IN,,Vanessa,,Griffin,,0
7427,IN,,Vanessa,J,Diaz,,0
7428,IN,,Vanessa,,Hayes,,0
7429,IN,,Tammy,B,Sara,,0
7430,IN,,Ana,E,Price,,1
7431,IN,,Tammy,C,Randall,,1
7432,IN,,Ana,,Bradley,,1
7433,IN,,Ana,A,Wood,,1
7434,IN,,Ana,,Barnes,,2
7435,IN,,Ana,T,Ross,,1
7436,IN,,Ana,,Henderson,,1
7437,IN,,Tammy,,Raman,,1
7438,IN,,Ana,L,Coleman,,0
7439,IN,,Tammy,,Mehta,,1
7440,IN,,Ana,,Perry,,0
7441,IN,,Ana,,Powell,,0
7442,IN,,Tammy,A,Garcia,,2
7443,IN,,Ana,,Long,,0
7444,IN,,Clarence,,Goel,,0
7445,IN,,Tammy,A,Fernandez,,1
7446,IN,,Tammy,V,Lopez,,1
7447,IN,,Ana,L,Patterson,,1
7448,IN,,Tammy,R,Martinez,,1
7449,IN,,Tammy,J,Gonzalez,,0
7450,IN,,Ana,,Flores,,0
7451,IN,,Ana,,Washington,,1
7452,IN,,Ana,,Butler,,0
7453,IN,,Tammy,,Rodriguez,,0
7454,IN,,Ana,,Simmons,,1
7455,IN,,Tammy,B,Sanchez,,0
7456,IN,,Ana,S,Foster,,1
7457,IN,,Ana,,Bryant,,0
7458,IN,,Ana,R,Alexander,,0
7459,IN,,Dominique,,Suri,,0
7460,IN,,Ana,R,Russell,,1
7461,IN,,Dominique,M,Jordan,,0
7462,IN,,Ana,,Griffin,,0
7463,IN,,Dominique,H,Chandra,,1
7464,IN,,Ana,D,Diaz,,2
7465,IN,,Ana,,Hayes,,2
7466,IN,,Dominique,,Patel,,2
7467,IN,,Isabel,M,Price,,0
7468,IN,,Isabel,,Bradley,,2
7469,IN,,Isabel,,Wood,,0
7470,IN,,Isabel,,Barnes,,1
7471,IN,,Isabel,,Ross,,0
7472,IN,,Dominique,,Malhotra,,2
7473,IN,,Dominique,,Sai,,0
7474,IN,,Isabel,L,Henderson,,1
7475,IN,,Isabel,S,Coleman,,0
7476,IN,,Isabel,C,Jenkins,,2
7477,IN,,Isabel,,Perry,,0
7478,IN,,Isabel,,Powell,,0
7479,IN,,Dominique,S,Arun,,2
7480,IN,,Isabel,,Long,,1
7481,IN,,Isabel,M,Patterson,,0
7482,IN,,Isabel,,Flores,,0
7483,IN,,Isabel,,Butler,,1
7484,IN,,Dominique,L,Prasad,,0
7485,IN,,Isabel,H,Simmons,,0
7486,IN,,Dominique,M,Saunders,,0
7487,IN,,Isabel,M,Foster,,0
7488,IN,,Isabel,,Gonzales,,0
7489,IN,,Clarence,A,Raji,,0
7490,IN,,Isabel,L,Bryant,,0
7491,IN,,Dominique,D,Raman,,1
7492,IN,,Isabel,,Alexander,,1
7493,IN,,Dominique,S,Subram,,1
7494,IN,,Isabel,C,Russell,,0
7495,IN,,Dominique,F,Mehta,,1
7496,IN,,Isabel,J,Diaz,,0
7497,IN,,Isabel,,Hayes,,0
7498,IN,,Dominique,,Garcia,,0
7499,IN,,Isabelle,,Price,,0
7500,IN,,Dominique,,Fernandez,,0
7501,IN,,Dominique,S,Lopez,,0
7502,IN,,Isabelle,C,Bennett,,1
7503,IN,,Isabelle,C,Wood,,1
7504,IN,,Dominique,,Martinez,,1
7505,IN,,Isabelle,C,Barnes,,2
7506,IN,,Isabelle,D,Ross,,2
7507,IN,,Isabelle,K,Henderson,,2
7508,IN,,Isabelle,J,Coleman,,2
7509,IN,,Dominique,J,Gonzalez,,0
7510,IN,,Isabelle,A,Perry,,0
7511,IN,,Clarence,M,Anand,,0
7512,IN,,Dominique,A,Sanchez,,0
7513,IN,,Dominique,,Perez,,0
7514,IN,,Isabelle,W,Long,,0
7515,IN,,Carla,,Suri,,0
7516,IN,,Isabelle,C,Patterson,,1
7517,IN,,Isabelle,,Hughes,,0
7518,IN,,Carla,,Kapoor,,0
7519,IN,,Carla,C,Chapman,,0
7520,IN,,Isabelle,A,Flores,,0
7521,IN,,Isabelle,C,Winston,,1
7522,IN,,Carla,,Patel,,0
7523,IN,,Isabelle,,Butler,,0
7524,IN,,Isabelle,,Simmons,,0
7525,IN,,Isabelle,,Foster,,0
7526,IN,,Carla,C,Van,,0
7527,IN,,Isabelle,,Bryant,,1
7528,IN,,Carla,W,Malhotra,,0
7529,IN,,Isabelle,L,Alexander,,0
7530,IN,,Isabelle,S,Russell,,1
7531,IN,,Isabelle,,Griffin,,2
7532,IN,,Isabelle,,Diaz,,2
7533,IN,,Kelly,W,Price,,0
7534,IN,,Kelly,,Bennett,,2
7535,IN,,Damien,M,Ye,,0
7536,IN,,Franklin,L,Zhang,,2
7537,IN,,Carla,,Arthur,,0
7538,IN,,Kelly,G,Wood,,0
7539,IN,,Carla,D,Madan,,2
7540,IN,,Carla,,Srini,,0
7541,IN,,Kelly,,Barnes,,0
7542,IN,,Kelly,,Ross,,1
7543,IN,,Kelly,L,Henderson,,0
7544,IN,,Carla,,Prasad,,0
7545,IN,,Kelly,,Coleman,,1
7546,IN,,Kelly,,Jenkins,,0
7547,IN,,Kelly,E,Perry,,1
7548,IN,,Carla,K,Rana,,1
7549,IN,,Kelly,L,Powell,,1
7550,IN,,Kelly,G,Long,,1
7551,IN,,Carla,L,Raman,,1
7552,IN,,Kelly,,Patterson,,0
7553,IN,,Kelly,,Hughes,,1
7554,IN,,Carla,A,Sullivan,,0
7555,IN,,Kelly,R,Flores,,0
7556,IN,,Kelly,M,Washington,,0
7557,IN,,Carla,L,Mehta,,2
7558,IN,,Kelly,,Butler,,1
7559,IN,,Kelly,S,Simmons,,0
7560,IN,,Carla,,Garcia,,1
7561,IN,,Franklin,S,Wang,,0
7562,IN,,Carla,,Fernandez,,2
7563,IN,,Carla,G,Lopez,,0
7564,IN,,Carla,,Martinez,,0
7565,IN,,Kelly,,Foster,,1
7566,IN,,Carla,J,Gonzalez,,0
7567,IN,,Kelly,,Bryant,,0
7568,IN,,Kelly,,Alexander,,0
7569,IN,,Carla,V,Rodriguez,,0
7570,IN,,Kelly,E,Russell,,2
7571,IN,,Carla,,Sanchez,,0
7572,IN,,Kelly,F,Griffin,,0
7573,IN,,Carla,,Perez,,0
7574,IN,,Virginia,J,Suri,,1
7575,IN,,Kelly,,Diaz,,2
7576,IN,,Virginia,S,Kapoor,,0
7577,IN,,Kelly,M,Hayes,,2
7578,IN,,Marissa,,Price,,0
7579,IN,,Virginia,M,Chandra,,0
7580,IN,,Marissa,J,Bennett,,2
7581,IN,,Melanie,,Washington,,0
7582,IN,,Franklin,A,Chen,,1
7583,IN,,Virginia,R,Patel,,0
7584,IN,,Melanie,P,Butler,,2
7585,IN,,Melanie,T,Simmons,,2
7586,IN,,Virginia,E,Vance,,0
7587,IN,,Melanie,,Foster,,0
7588,IN,,Virginia,,Malhotra,,0
7589,IN,,Melanie,C,Gonzales,,0
7590,IN,,Melanie,L,Bryant,,1
7591,IN,,Virginia,,Sai,,0
7592,IN,,Melanie,N,Alexander,,1
7593,IN,,Melanie,B,Russell,,2
7594,IN,,Melanie,A,Griffin,,0
7595,IN,,Melanie,,Diaz,,2
7596,IN,,Virginia,,Arun,,1
7597,IN,,Melanie,G,Hayes,,0
7598,IN,,Alexandria,,Price,,0
7599,IN,,Virginia,,Madan,,2
7600,IN,,Virginia,,Srini,,0
7601,IN,,Alexandria,,Bradley,,1
7602,IN,,Alexandria,M,Wood,,2
7603,IN,,Virginia,,Prasad,,0
7604,IN,,Alexandria,,Barnes,,0
7605,IN,,Alexandria,,Ross,,0
7606,IN,,Alexandria,R,Henderson,,0
7607,IN,,Virginia,C,Sara,,1
7608,IN,,Alexandria,C,Coleman,,0
7609,IN,,Franklin,B,Li,,1
7610,IN,,Virginia,J,Rana,,0
7611,IN,,Virginia,,Raman,,0
7612,IN,,Virginia,,Subram,,1
7613,IN,,Alexandria,L,Jenkins,,1
7614,IN,,Virginia,,Mehta,,0
7615,IN,,Virginia,C,Garcia,,1
7616,IN,,Alexandria,,Powell,,1
7617,IN,,Alexandria,E,Long,,0
7618,IN,,Alexandria,A,Patterson,,0
7619,IN,,Virginia,,Fernandez,,0
7620,IN,,Alexandria,W,Hughes,,0
7621,IN,,Virginia,J,Lopez,,0
7622,IN,,Virginia,,Martinez,,2
7623,IN,,Virginia,,Gonzalez,,0
7624,IN,,Alexandria,,Flores,,0
7625,IN,,Alexandria,M,Washington,,0
7626,IN,,Virginia,,Rodriguez,,0
7627,IN,,Alexandria,,Butler,,0
7628,IN,,Franklin,L,Liu,,1
7629,IN,,Alexandria,,Simmons,,0
7630,IN,,Alexandria,L,Foster,,0
7631,IN,,Alexandria,A,Gonzales,,0
7632,IN,,Virginia,A,Perez,,0
7633,IN,,Alexandria,,Bryant,,0
7634,IN,,Alexandria,,Alexander,,0
7635,IN,,Regina,,Suri,,0
7636,IN,,Alexandria,D,Russell,,0
7637,IN,,Regina,,Kapoor,,0
7638,IN,,Regina,M,Chandra,,0
7639,IN,,Alexandria,,Griffin,,2
7640,IN,,Alexandria,,Diaz,,2
7641,IN,,Alexandria,C,Hayes,,0
7642,IN,,Angela,D,Price,,0
7643,IN,,Angela,E,Bennett,,0
7644,IN,,Angela,M,Wood,,0
7645,IN,,Regina,M,Vance,,0
7646,IN,,Angela,M,Barnes,,0
7647,IN,,Regina,,Malhotra,,1
7648,IN,,Regina,,Sai,,2
7649,IN,,Angela,D,Ross,,0
7650,IN,,Franklin,,Yang,,2
7651,IN,,Regina,A,Arthur,,0
7652,IN,,Regina,,Madan,,0
7653,IN,,Angela,T,Henderson,,2
7654,IN,,Angela,M,Coleman,,1
7655,IN,,Angela,,Jenkins,,1
7656,IN,,Regina,A,Prasad,,1
7657,IN,,Angela,,Perry,,1
7658,IN,,Angela,R,Powell,,1
7659,IN,,Regina,,Sara,,2
7660,IN,,Angela,,Long,,0
7661,IN,,Regina,B,Ray,,0
7662,IN,,Angela,,Patterson,,0
7663,IN,,Angela,,Hughes,,2
7664,IN,,Regina,,Raman,,0
7665,IN,,Regina,R,Subram,,0
7666,IN,,Angela,B,Flores,,1
7667,IN,,Regina,,Mehta,,0
7668,IN,,Regina,J,Garcia,,0
7669,IN,,Angela,D,Washington,,0
7670,IN,,Franklin,M,Huang,,0
7671,IN,,Regina,R,Fernandez,,2
7672,IN,,Angela,L,Butler,,2
7673,IN,,Angela,W,Simmons,,0
7674,IN,,Regina,S,Martinez,,1
7675,IN,,Angela,,Foster,,1
7676,IN,,Angela,S,Gonzales,,0
7677,IN,,Regina,L,Gonzalez,,1
7678,IN,,Angela,,Alexander,,0
7679,IN,,Regina,A,Rodriguez,,2
7680,IN,,Angela,,Russell,,2
7681,IN,,Angela,,Griffin,,0
7682,IN,,Regina,,Sanchez,,1
7683,IN,,Angela,K,Diaz,,0
7684,IN,,Angela,,Hayes,,0
7685,IN,,Regina,S,Perez,,2
7686,IN,,Arianna,W,Price,,2
7687,IN,,Arianna,K,Bennett,,0
7688,IN,,Jerome,D,Martin,,2
7689,IN,,Jerome,J,Gomez,,0
7690,IN,,Arianna,,Wood,,0
7691,IN,,Jerome,J,Ruiz,,1
7692,IN,,Jerome,H,Diaz,,0
7693,IN,,Arianna,A,Barnes,,0
7694,IN,,Arianna,E,Ross,,2
7695,IN,,Jerome,,Hernandez,,0
7696,IN,,Jerome,,Johnsen,,0
7697,IN,,Arianna,,Henderson,,0
7698,IN,,Arianna,,Coleman,,1
7699,IN,,Arianna,E,Jenkins,,0
7700,IN,,Jerome,H,Alonso,,0
7701,IN,,Jerome,,Romero,,0
7702,IN,,Arianna,,Powell,,2
7703,IN,,Jerome,B,Navarro,,2
7704,IN,,Jerome,,Gutierrez,,2
7705,IN,,Franklin,M,Lin,,0
7706,IN,,Jerome,N,Torres,,0
7707,IN,,Arianna,A,Hughes,,1
7708,IN,,Jerome,F,Dominguez,,0
7709,IN,,Arianna,,Flores,,1
7710,IN,,Jerome,A,Gill,,0
7711,IN,,Arianna,C,Washington,,0
7712,IN,,Arianna,C,Butler,,1
7713,IN,,Jerome,,Vazquez,,1
7714,IN,,Arianna,H,Simmons,,0
7715,IN,,Arianna,L,Foster,,0
7716,IN,,Arianna,S,Gonzales,,0
7717,IN,,Jerome,,Browning,,1
7718,IN,,Arianna,,Bryant,,0
7719,IN,,Arianna,,Alexander,,0
7720,IN,,Jerome,A,Serrano,,2
7721,IN,,Arianna,,Russell,,1
7722,IN,,Jerome,L,Ramos,,0
7723,IN,,Arianna,C,Diaz,,2
7724,IN,,Jerome,J,Carlson,,1
7725,IN,,Arianna,,Hayes,,0
7726,IN,,Jerome,L,Suarez,,1
7727,IN,,Jacqueline,R,Price,,0
7728,IN,,Jerome,,Sanz,,1
7729,IN,,Jacqueline,,Bennett,,0
7730,IN,,Jacqueline,,Wood,,2
7731,IN,,Franklin,,Zhou,,1
7732,IN,,Jerome,L,Rubio,,2
7733,IN,,Jacqueline,,Bradley,,2
7734,IN,,Jacqueline,,Ross,,0
7735,IN,,Reginald,,Martin,,0
7736,IN,,Jacqueline,R,Henderson,,2
7737,IN,,Reginald,L,Gomez,,0
7738,IN,,Jacqueline,A,Coleman,,2
7739,IN,,Jacqueline,,Jenkins,,1
7740,IN,,Reginald,N,Ruiz,,0
7741,IN,,Jacqueline,,Perry,,0
7742,IN,,Jacqueline,,Powell,,1
7743,IN,,Reginald,A,Diaz,,0
7744,IN,,Jacqueline,E,Long,,0
7745,IN,,Reginald,A,Alvarez,,0
7746,IN,,Jacqueline,R,Patterson,,1
7747,IN,,Jacqueline,,Hughes,,0
7748,IN,,Jacqueline,,Flores,,0
7749,IN,,Jacqueline,C,Washington,,1
7750,IN,,Reginald,H,Moreno,,1
7751,IN,,Jacqueline,L,Butler,,0
7752,IN,,Damien,S,Zhao,,2
7753,IN,,Franklin,L,Ye,,0
7754,IN,,Reginald,C,Munoz,,1
7755,IN,,Jacqueline,W,Simmons,,0
7756,IN,,Reginald,,Ashe,,1
7757,IN,,Reginald,F,Romero,,1
7758,IN,,Jacqueline,K,Foster,,1
7759,IN,,Reginald,,Navarro,,1
7760,IN,,Jacqueline,,Gonzales,,0
7761,IN,,Jacqueline,J,Alexander,,0
7762,IN,,Jacqueline,,Russell,,0
7763,IN,,Reginald,M,Harrison,,0
7764,IN,,Jacqueline,,Griffin,,1
7765,IN,,Jacqueline,C,Diaz,,0
7766,IN,,Reginald,,Travers,,1
7767,IN,,Reginald,,Dominguez,,0
7768,IN,,Jacqueline,H,Hayes,,1
7769,IN,,Reginald,,Gill,,2
7770,IN,,Paige,P,Price,,0
7771,IN,,Ashlee,N,Chande,,1
7772,IN,,Paige,,Bradley,,1
7773,IN,,Paige,C,Wood,,2
7774,IN,,Paige,,Blue,,0
7775,IN,,Paige,J,Ross,,0
7776,IN,,Paige,C,Henderson,,0
7777,IN,,Paige,L,Coleman,,0
7778,IN,,Paige,M,Jenkins,,0
7779,IN,,Paige,R,Perry,,0
7780,IN,,Franklin,,Zhao,,0
7781,IN,,Ashlee,A,Nara,,0
7782,IN,,Paige,,Powell,,1
7783,IN,,Ashlee,R,Moyer,,0
7784,IN,,Ashlee,,Goel,,0
7785,IN,,Ashlee,L,Beck,,2
7786,IN,,Paige,,Hughes,,0
7787,IN,,Paige,K,Flores,,2
